review,result,min,max,stars tag
"['Κάτοχος της συσκευής από 1/12/2020.Προερχόμενος από την LG 50PK760 μοντέλο του 2010, η εμπειρία τώρα είναι καθηλωτική!!! Δεν υπάρχει κάτι που να μην το προσφέρει σε επίπεδο εικόνας ,ήχου και ευκολιών.Διάλεξα τη σειρά ΒΧ και όχι τη CX για λόγους οικονομίας αλλά και για το γεγονός ότι οι διαφορές είναι αμελητέες... εκτός από τη βάση στήριξης που στη δικιά μου είναι επιεικώς απαράδεκτη.Πλαστική,μικρή και φτηνιάρικη.Η οθόνη μετά την τοποθέτησή  της έχει μια ελαφρά ταλάντωση μπρος-πίσω.Αναγκάστηκα να τη συναρμολογήσω για δεύτερη φορά με το ίδιο αποτέλεσμα . Φοβούμενος μήπως κάτι δεν κάνω καλά έστειλα email στην LG και ευγενικά και γρήγορα απάντησαν  :\n<<Αγαπητέ κύριε Τσακλίδη,\n\nΘα θέλαμε να σας ενημερώσουμε ότι είναι φυσιολογικό να υπάρχει ένα περιθώριο ταλάντωσης σε ένα τόσο μεγάλο σε ίντσες και λεπτού σε βάθος προϊόντος...>> \nΗ μόνη μου λοιπόν ένσταση ήταν αυτή.\nΕκείνο όμως που μου έκανε μεγάλη εντύπωση είναι η απόδοση του ήχου. Φυσικά , τηρουμένων των αναλογιών . Σχεδόν αξιοπρεπής και σε ταινίες και σε μουσική.Καμία σχέση με την προηγούμενη , πράγμα βέβαια απολύτως φυσιολογικό , αφού πέρασαν σχεδόν έντεκα χρόνια.Εγώ τη σύνδεσα με τον πολυκάναλο ενισχυτή μου και όλα καλά. Η προσθήκη μιας ηχομπάρας φαντάζομαι , θα απογειώσει την εμπειρία...\n\nΤο προϊόν συνιστάται ανεπιφύλακτα για την κατηγορία τιμής στα 1100 ευρώ.\nΘα επανέλθω μετά από ικανό διάστημα με επί μέρους διαπιστώσεις...\nΚαλά Χριστούγεννα σε όλους μας._']",1,-2,3,1
"[""Την αγόρασα στα 980ευρ  η τηλεόραση είναι παρα πολυ καλή πολυ καλη εικόνα αριστο ηχο ειδικα σε ταινίες netflix cosmote tv που είναι εγκατεστημενο το application cosote tv + paok tv +nova ειναι μεσα και τα βέπεις αρκει να εχεις συνδρωμη .Ειδηκα στο netflix me dolby vision kai dolby atmos εκει η εικόνα απογειώνετε.Νομιζω οτι καλυτερο εχω δει σε 55' oled.Αναπαράγει ολα τα μεσα  μεσω θυραs usb and hdmi 2,1 ps5 120hz.Το μονο λιγο αρνητικο ισως για καποιους ειναι το οτι η βαση της τηλεορασης ειναι πολυ χαμηλη και δεν αφηνει περιθορειο για ηχομπαρα ομως αν βαλεις μια δικι σου βαση κατω και την σηκώσεις  ελαχιστα ολα καλα η αν την βαλεις στον τειχο .Τελος η τηλεοραση αξιζει πολυ την συστήνω ανεπιφηλακατα.""]",0,-2,2,1
"['Dolby vision, Dolby Atmos, 4 HDMI με τα 2 HDMI να υποστηρίζουν  VRR 120Hz. Future proof για όλες τις νέες κονσόλες. \nΗ εικόνα είναι εκπληκτική. \nΕίναι OLED. Στα 1000€. Τέλος.']",1,-1,2,1
"['Η τηλεόραση στα 1099 σκοτώνει.Εικόνα απο άλλο γαλαξία δε συγκρίνεται με τίποτα και ήχο που δε θα πιστεύετε στα αυτιά σας.Μενού εύχρηστο με πάρα πολλές λειτουργίες όπως netflix,youtube.Προσοχή δεν υποστηρίζει DTS ήχο που σημαίνει οτι πολλές ταινίες δεν έχουν ήχο.Αυτό είναι απαράδεκτο για τέτοια τηλεόραση.Για αυτό έχασε ένα αστέρι.']",0,-2,2,1
"[""Πολλη καλη εικονα σαν να βρισκεσαι μεσα της,εντυπωσιακο μαυρο,συναρπαστικος ηχος με ενα σοβαρο μειονεκτημα κατ' εμε,την ελλειψη DTS audio(ανεξηγητη η καταργηση)σε ολα τα μοντελα του 2020 οπως και στη Samsung.Συνεπως οι ταινιες σ αυτη τη φορμα ηχου εχουν θεμα(μετατροπη σε AC3).Μακαρι ν αντεξει γιατι μια εγνοια για burn in την εχω!""]",0,-2,2,1
['Φανταστικη τηλεοραση !!!!'],0,-1,1,1
['Κορυφή σε όλα...τέλεια για την τιμή της!!!'],0,-1,1,1
['Γειά σας BX3LB εχει DTS η BX6LB δεν έχει για όσους θέλουν DTS τα είδια λεφτά έχουν...'],0,-1,1,1
"['Καλή φαίνεται ,αλλά είναι ακόμα νωρίς για να εκφράσω εντυπώσεις']",0,-1,1,0
"['κατά 99% είναι ίδια με την B9, οποίος έχει την B9 νομίζω δεν χρειάζεται να πάρει την BX']",-1,-2,1,1
['Καταπληκτική... Απίστευτη... Τέλεια!'],0,-1,1,1
"['Στα 684€ που έπαιξε απλά δεν έχει ανταγωνισμό!\nΠροερχόμενος από την LG 50UK6470 η διαφορά είναι τεράστια στα μαύρα!\nΠρέπει να βλέπεις στην ευθεία, από γωνία ξεθωριάζουν λίγο τα χρώματα και βλέπεις έντονο blooming.\nΤο Android είναι λίγο δύσχρηστο στην αρχή..']",-1,-2,1,1
"['Τέλεια τηλεόραση ,με όλη την σημασία της λέξης σκεπτόμενος βέβαια και την τιμή της,684 ευρώ!ΕΙΚΟΝΑ,ΗΧΟΣ,ΣΥΝΔΕΣΙΜΟΤΗΤΑ ΑΠΙΣΤΕΥΤΗ!']",0,-1,1,1
"['Έχει πολύ καλή εικόνα και καλό ήχο. Το μενού της, ωστόσο, δεν είναι τόσο εύχρηστο. Τα πλαίσια της οθόνης είναι σχετικά ποιοτικά. Τα πλαστικά της είναι χαμηλής ποιότητας σε σημείο που να τρίζουν κατά τη διάρκεια της λειτουργίας της. Θα την συνιστούσα με επιφύλαξη για αγορά.']",1,-2,3,1
"['Στις 55"" και 880€ ήταν μια καλή τιμή για την συγκεκριμένη τηλεόραση. Από εικόνα τώρα, είναι πάρα πολύ καλή, ωραία μαύρα και φωτεινή ακόμα και σε φωτεινό δωμάτιο. Συγκριτικά με την xh90 ,την οποία και έχω εμπειρία, οι αντανακλάσεις της 95 είναι αισθητά λιγότερες, η εικόνα είναι πιο δυνατή στα μαύρα στα χρωματα και στην φωτεινοτητα. Για μένα αξίζει πολύ με τέτοια χαρακτηριστικά.']",0,-1,1,1
"['Μια top all around tv. Άλλωστε πέρσι ήταν το flagship της Sony στις LCD.\nΑν κάποιος μπορεί να διαθέσει τα 1500 (μιλάω για την 65"") που αξίζει τώρα είναι από τις καλύτερες επιλογές μετά τις OLED (οι οποίες έχουν τα προβληματάκια τους ακόμα). \nΠροσωπικά την έχω 1 εβδομάδα και πραγματικά η εικόνα της είναι εξαιρετική. \nΔε θα μπω στη διαδικασία να τη συγκρίνω με OLED (όπως κάνουν μερικοί), είναι διαφορετικές τεχνολογίες και δε συγκρίνονται. Σίγουρα οι oled έχουν καλύτερα μαύρα δε χρειάζεται να το αναφέρουμε αυτό, αλλά για να πας σε oled με αντίστοιχα χαρακτηριστικά πρέπει να δώσεις 800-1000 € παραπάνω. Με τον κίνδυνο του burn in να καραδοκεί ακόμα. \nΓια μένα θα ήταν το απόλυτο VFM στα 1000€']",-1,-3,2,1
"['Μια πολύ καλή επιλογή ειδικά στα 684 ευρώ. Θα ξεκινήσω από τα μειονεκτηματα τα οποία είναι προς το παρόν η όχι και τόσο καλή γωνία θέασης ( ελλείψει x angle στις 49"" ) .Επίσης η έλλειψη hdmi 2.1 χωρίς να είναι το μεγα πρόβλημα και τέλος κάποιες λεπτομέρειες που δεν αξίζει να αναφερθούν. \nΤα πλεονεκτήματα πολλά,  εντυπωσιακή εικόνα και ήχος (με τις κατάλληλες ρυθμίσεις) , τα χρώματα χωρίς κορεσμό σαν να βλέπεις έξω απο το παράθυρο. Το upscaling φανταστικό μιας και η πλειοψηφία των προγραμμάτων δεν είναι 4K .Σε ταινίες ή σειρές περασμένων δεκαετιών με ανάλυση 480 μοιάζει περισσότερο με HD ( σε πολλές περιπτώσεις καλύτερη εικόνα από τα εθνικά κανάλια με SD. Σε 4K απλά χαζεύεις,  η ποιότητα είναι τέτοια λες και βλέπεις κάτι ζωντανά, ιδανικά φωτισμένο . Σίγουρα υπάρχουν καλύτερα πάνελ με άλλη τιμή βέβαια αλλά σε συνδυασμό με χρώμα, ήχο, Android , συνδεσιμοτητα κλπ αποτελεί τις καλύτερες επιλογές στην κατηγορία ,στα 684 την καλύτερη .']",0,-3,3,1
